symbol,date,RSI,EMA_10,EMA_20,SMA_50,returns,volume_change,volatility,momentum,future_return,label
INFY.NS,2025-01-21 00:00:00+05:30,38.49830110735258,1879.909666939021,1901.3459467976659,1907.8250024414062,-0.0069487108128591935,0.6545328410197897,0.021195404451355898,-130.1500244140625,0.032903871609171076,BUY
INFY.NS,2025-01-22 00:00:00+05:30,34.910705170660535,1875.644264072267,1897.0701376904476,1908.3550024414062,0.03096018299090786,0.16805491449495324,0.024297699359945944,-76.7000732421875,0.012577822333163555,WATCH
INFY.NS,2025-01-23 00:00:00+05:30,38.75420822452255,1873.7907526358322,1894.0586913553454,1908.462001953125,0.004847962636600478,-0.2945387658075741,0.024383593863522974,-51.85009765625,-0.007558485059907343,WATCH
INFY.NS,2025-01-24 00:00:00+05:30,40.6865601265742,1874.0924250969308,1892.286430385491,1908.595,0.005360636983971601,-0.17273787717282063,0.022523470185898238,-91.5,-0.006478393270989787,WATCH
INFY.NS,2025-01-27 00:00:00+05:30,35.73207178486429,1864.6210750793068,1885.592484634492,1907.6669995117188,-0.028499801414842763,0.5658540458237697,0.023730838945581808,-140.199951171875,0.04215150868722558,BUY
INFY.NS,2025-01-28 00:00:00+05:30,36.637363254511854,1858.2808796103418,1880.2741527645403,1906.9709985351562,0.004253567508232692,-0.08531682533426566,0.02393610208670986,-110.300048828125,0.03678100769401558,BUY
INFY.NS,2025-01-29 00:00:00+05:30,45.73422488565743,1862.4570833175521,1880.3670905964889,1908.3669995117189,0.028145921573985433,-0.2649248267196419,0.026095758530542877,-68.4000244140625,0.018285727263289038,WATCH
INFY.NS,2025-01-30 00:00:00+05:30,36.428207349859996,1862.001241109247,1878.4226011274782,1909.0709985351561,-0.011322285091362128,0.4258182698091699,0.02611069174510664,-68.5,0.02349529524418329,WATCH
INFY.NS,2025-01-31 00:00:00+05:30,39.9340468466018,1865.237387967225,1878.5537866227778,1909.9859985351563,0.010672382686288673,-0.20659411542114725,0.017617581745947526,64.35009765625,0.00026598573625514165,WATCH
INFY.NS,2025-02-01 00:00:00+05:30,39.328678254724416,1862.7124038979,1875.9629474764122,1908.967998046875,-0.015134627355671948,-0.707686492671554,0.0185677309400585,38.0499267578125,0.013125583573378247,WATCH
INFY.NS,2025-02-03 00:00:00+05:30,39.66982772896819,1862.8192484306683,1874.7569571289562,1908.44,0.006454788883666129,1.8348550195662168,0.018313279876778246,62.60009765625,-8.051543505129731e-05,WATCH
INFY.NS,2025-02-04 00:00:00+05:30,46.57028506684846,1869.3612121392966,1877.0467753860198,1907.9330004882813,0.019052218681755884,0.5207215997253292,0.01664590448765502,42.35009765625,-0.029255344111881926,WATCH
INFY.NS,2025-02-05 00:00:00+05:30,62.71028591811636,1874.3955460827199,1878.9518490471726,1907.3840014648438,-0.0009216346929631358,-0.31876085835894075,0.016650965447765224,31.60009765625,-0.02142801895984424,WATCH
INFY.NS,2025-02-06 00:00:00+05:30,65.16519177989525,1881.896360324782,1882.4469133678288,1908.5640014648438,0.009804683644180745,-0.04632796877326517,0.016814872240058436,40.2000732421875,-0.03828986226665957,SELL
INFY.NS,2025-02-07 00:00:00+05:30,65.28128337362479,1885.8515719773784,1884.466257276994,1909.4800024414062,-0.006264192230869714,-0.1340946077387254,0.01342524619092907,81.6500244140625,-0.027158391815271098,WATCH
INFY.NS,2025-02-10 00:00:00+05:30,53.916912851996905,1884.8422041320596,1884.0694755199588,1909.4900024414062,-0.012265897242916046,-0.07210549020178081,0.014433849630285281,50.550048828125,-0.036962185925227764,SELL
INFY.NS,2025-02-11 00:00:00+05:30,51.699444480827324,1883.1708987287873,1883.2676230336829,1909.1610034179687,-0.0024730225460348754,0.15223491629347974,0.01139208664756228,-5.5999755859375,-0.026923999329659477,WATCH
INFY.NS,2025-02-12 00:00:00+05:30,47.96762758980693,1879.5307397624736,1881.3516612603858,1908.63900390625,-0.0066643562697177305,0.277075374676903,0.01097623784302372,3.2000732421875,-0.0258433426096243,WATCH
INFY.NS,2025-02-13 00:00:00+05:30,53.94907579648467,1872.934241623842,1877.7229316165394,1906.8070043945313,-0.010680849181922913,-0.07032423272707389,0.01079371236013622,-36.550048828125,-0.042940471674521904,SELL
INFY.NS,2025-02-14 00:00:00+05:30,54.85516370835348,1869.9280203129729,1875.692178549637,1905.4870043945311,0.00713415131645867,0.010542134170742123,0.010032294624395515,5.050048828125,-0.047780689547331806,SELL
INFY.NS,2025-02-17 00:00:00+05:30,41.78445411644994,1864.904752770273,1872.5119757190166,1903.8600048828125,-0.007595332579457326,-0.16323660801581574,0.010061096329095236,-21.0,-0.04233838024898023,SELL
INFY.NS,2025-02-18 00:00:00+05:30,48.225378260667064,1862.549334297837,1870.553687666908,1901.9280029296874,0.0052379645486566595,-0.014381718852027436,0.007647460943146476,-46.85009765625,-0.08869030175252093,SELL
INFY.NS,2025-02-19 00:00:00+05:30,36.01540055597175,1853.1403733033437,1864.8628649203572,1898.6610034179687,-0.022219770203677047,0.05638862289989599,0.009824554888702378,-86.25,-0.056439181845796375,SELL
INFY.NS,2025-02-20 00:00:00+05:30,44.368020706832695,1848.051218959838,1861.0806896340434,1895.42400390625,0.007924660480997936,-0.5190148958746033,0.009531938709633076,-90.5,-0.07498012423930529,SELL
INFY.NS,2025-02-21 00:00:00+05:30,39.53637571454563,1842.0419064216856,1856.6920525260393,1891.7300048828124,-0.005561200053853632,0.5238271070594493,0.00952241856097113,-88.6500244140625,-0.05702479338842975,SELL
